nombre_mes,nombre_dia,release_year,title,vote_count,vote_average,popularity
agosto,Domingo,2014,Shana: The Wolf's Music,2.0,6.3,0.654077
noviembre,Viernes,2014,Two-Bit Waltz,11.0,5.4,1.320951
marzo,Miércoles,2016,My Big Fat Greek Wedding 2,328.0,5.6,6.344961
septiembre,Domingo,2015,Born to Be Blue,58.0,6.7,4.470369
octubre,Sábado,2015,Bathroom Break,3.0,6.7,0.215093
febrero,Martes,2014,Danny and the Wild Bunch,2.0,6.0,0.092765
junio,Domingo,2013,Failure,3.0,6.7,0.585728
febrero,Jueves,2005,Hibernation,2.0,9.0,0.073275
enero,Jueves,2016,Irudhi Suttru,11.0,6.7,0.756243
junio,Miércoles,2013,Love's Routine,4.0,7.3,0.723927
mayo,Sábado,2013,Saving Norman,5.0,5.6,1.043899
septiembre,Viernes,2012,Fugu & Tako,3.0,6.7,0.125697
julio,Sábado,2014,The Gift,6.0,6.0,0.596106
diciembre,Miércoles,2009,Apricot,3.0,5.7,0.957378
enero,Jueves,2016,Neon Bull,25.0,6.5,1.720755
marzo,Viernes,1991,The Sect,14.0,6.0,1.883218
diciembre,Sábado,1973,"Digby, the Biggest Dog in the World",6.0,4.0,0.384432
enero,Lunes,1968,The Bliss of Mrs. Blossom,3.0,8.0,0.308475
agosto,Viernes,2013,"Coffee, Kill Boss",0.0,0.0,0.095628
agosto,Miércoles,2012,Confession of a Child of the Century,6.0,4.9,0.77848
febrero,Viernes,2016,Hannibal Buress: Comedy Camisado,15.0,7.1,0.826674
marzo,Viernes,2016,Jimmy Carr: Funny Business,24.0,6.9,1.253711
septiembre,Lunes,1927,Hindle Wakes,2.0,7.0,0.101284
abril,Sábado,2010,The Buddha,3.0,6.0,0.386889
diciembre,Miércoles,2008,The Accidental Gangster and the Mistaken Courtesean,2.0,3.5,1.251085
noviembre,Viernes,2015,Barista,6.0,6.7,0.851903
febrero,Viernes,2016,I Saw the Light,48.0,5.9,4.654312
marzo,Viernes,2016,Get a Job,217.0,5.2,5.826914
septiembre,Martes,2015,What We Become,35.0,5.7,2.673646
diciembre,Viernes,2012,Restless,8.0,4.9,1.512077
enero,Jueves,1991,Shock 'Em Dead,5.0,4.3,0.399834
abril,Jueves,2016,Keanu,434.0,6.0,7.942084
marzo,Sábado,2012,The Taiwan Oyster,2.0,6.8,0.362432
abril,Viernes,2015,Honey Night,2.0,9.3,0.601453
mayo,Miércoles,2015,Sparrows,9.0,7.3,0.504563
diciembre,Viernes,2015,The Lure,31.0,6.1,2.159038
septiembre,Viernes,2016,White Girl,109.0,5.5,6.021721
julio,Viernes,2016,Yoga Hosers,107.0,4.7,7.550395
noviembre,Martes,2013,Run Boy Run,38.0,7.2,3.21968
enero,Viernes,2013,Google and the World Brain,5.0,6.2,0.231755
noviembre,Martes,2007,Brasilintime: Batucada com Discos,3.0,5.7,0.177974
enero,Lunes,1989,The Devil's Veil,2.0,4.0,0.219358
octubre,Viernes,2016,War on Everyone,105.0,5.8,9.215388
enero,Viernes,2014,The Notorious Mr. Bout,4.0,4.8,0.154342
junio,Miércoles,2013,Elektro Moskva,3.0,5.2,0.117647
julio,Sábado,2013,Wavemakers,0.0,0.0,0.063288
enero,Lunes,2004,Haack ...The King of Techno,1.0,8.0,0.037986
junio,Jueves,2014,Tony Benn: Will and Testament,2.0,6.0,0.094209
enero,Martes,2010,Brian Eno: Another Green World,0.0,0.0,0.007221
febrero,Viernes,2008,This Is The Life,1.0,8.0,0.040758
noviembre,Domingo,2009,What Darwin Didn't Know,0.0,0.0,0.005883
diciembre,Domingo,2009,The People Speak,3.0,8.0,1.256236
julio,Viernes,2013,When Bjork Met Attenborough,5.0,9.2,0.684293
noviembre,Viernes,2012,Aus Liebe zu Dir,0.0,0.0,0.009467
junio,Jueves,2014,What Is Left,0.0,0.0,0.015294
julio,Martes,2012,The Perfect House,6.0,5.2,0.773253
mayo,Viernes,2016,Love & Friendship,171.0,6.4,12.822085
septiembre,Miércoles,1980,Game For Vultures,2.0,2.5,0.810999
abril,Jueves,2010,The Sentimental Engine Slayer,2.0,2.5,0.301722
abril,Sábado,1955,Razzia,9.0,6.7,0.626395
agosto,Miércoles,2013,Grand Central,26.0,5.6,2.613487
marzo,Viernes,2016,Me Him Her,10.0,4.7,1.836611
abril,Jueves,2014,A Bit of Bad Luck,7.0,4.4,0.794622
agosto,Lunes,2015,Last Girl Standing,12.0,5.3,2.411218
febrero,Sábado,2014,Giovanni's Island,17.0,7.0,2.748559
abril,Jueves,1988,Remote Control,3.0,7.0,0.336057
marzo,Viernes,1945,The House of Fear,17.0,6.8,3.148801
octubre,Jueves,2011,Vdrebezgi,3.0,3.3,0.196508
abril,Miércoles,1983,Smorgasbord,4.0,3.9,0.596799
julio,Miércoles,1953,So This Is Love,1.0,5.0,0.621613
febrero,Viernes,1936,Song of the Saddle,0.0,0.0,0.005411
mayo,Viernes,1952,The Lion and the Horse,1.0,5.0,1.167911
mayo,Jueves,1940,The Lone Wolf Meets a Lady,2.0,6.8,0.071784
julio,Sábado,1932,The Purchase Price,8.0,5.3,1.089928
mayo,Sábado,1932,The Rich Are Always with Us,2.0,6.8,0.154659
marzo,Sábado,1940,Three Cheers for the Irish,0.0,0.0,0.059756
junio,Sábado,2008,Vacation,0.0,0.0,0.039983
agosto,Jueves,1937,White Bondage,0.0,0.0,0.341004
febrero,Sábado,1930,Wide Open,0.0,0.0,0.141396
diciembre,Miércoles,1974,Wide Open,5.0,4.0,1.078596
febrero,Jueves,2016,Elections Day 2,12.0,7.0,0.796854
marzo,Viernes,2016,They're Watching,50.0,5.5,3.050844
julio,Lunes,1974,Down and Dirty Duck,2.0,4.5,0.61991
octubre,Jueves,2014,Barolo Boys,0.0,0.0,0.346869
diciembre,Jueves,2015,Kryptonita,3.0,4.7,0.603562
julio,Martes,2009,FLicKeR,0.0,0.0,0.01239
marzo,Miércoles,2014,Prospect,7.0,6.4,0.55705
junio,Jueves,2008,Cairn,3.0,8.0,0.110657
noviembre,Viernes,2006,Prague,15.0,6.7,2.466901
diciembre,Viernes,2012,Mad Ship,1.0,7.0,0.475534
septiembre,Sábado,2014,Spawn: The Recall,9.0,6.1,0.377926
abril,Martes,1993,The Fire Next Time,2.0,5.3,0.365056
mayo,Domingo,1998,Creature,21.0,4.0,6.243385
abril,Miércoles,1986,Alex: The Life of a Child,3.0,5.2,1.028263
noviembre,Domingo,2003,Checkpoint,2.0,8.5,0.073223
marzo,Martes,2016,Justice League vs. Teen Titans,177.0,6.8,6.504562
agosto,Viernes,2015,Bill,20.0,7.0,1.400383
julio,Martes,2014,Emergency Exit,0.0,0.0,0.015625
enero,Viernes,2014,Who Took Johnny,19.0,6.6,1.843645
octubre,Martes,2013,No Más,3.0,7.7,0.393128
noviembre,Jueves,2014,Tre tocchi,6.0,4.5,0.38436
septiembre,Martes,2014,Tea Time,3.0,8.3,0.158022
marzo,Domingo,2016,Ice Age: The Great Egg-Scapade,92.0,5.7,6.263676
enero,Miércoles,2012,On Air,27.0,5.6,1.212447
septiembre,Sábado,2004,Edgar G. Ulmer: The Man Off-screen,0.0,0.0,0.304351
abril,Jueves,1971,Richard Pryor: Live and Smokin',6.0,4.8,0.180575
junio,Miércoles,1973,Hopelessly Lost,4.0,5.1,0.366869
enero,Jueves,1981,The Adventures of Tom Sawyer and Huckleberry Finn,3.0,4.8,0.408185
febrero,Martes,1990,The Wonderful Wizard of Oz: 50 Years of Magic,0.0,0.0,0.009036
marzo,Miércoles,2009,Redland,2.0,8.0,0.088812
enero,Jueves,2004,The Soul of the Bone,1.0,5.0,0.061216
septiembre,Sábado,1999,Pripyat,1.0,5.0,0.03668
mayo,Sábado,2007,Orange Love,2.0,4.0,0.166253
junio,Sábado,1973,Mágica Aventura,0.0,0.0,1e-06
octubre,Jueves,1980,Csontvary,2.0,6.5,0.143876
enero,Domingo,1961,April,4.0,4.0,0.227948
septiembre,Lunes,2011,My Worst Nightmare,59.0,5.1,3.517298
septiembre,Sábado,2005,Path of Destruction,5.0,4.5,1.459471
mayo,Viernes,2015,Sunshine Superman,10.0,7.2,0.984906
mayo,Miércoles,2014,The Ardor,12.0,4.4,3.130743
noviembre,Viernes,2002,Ardor,3.0,5.8,1.878372
mayo,Sábado,1997,Beat,4.0,4.3,0.159576
febrero,Domingo,1950,Blonde Dynamite,0.0,0.0,0.018424
septiembre,Martes,2015,Everything Is Copy,8.0,7.6,1.490797
septiembre,Viernes,1960,Faust,6.0,7.2,0.764101
mayo,Jueves,2015,From Caligari to Hitler: German Cinema in the Age of the Masses,4.0,7.3,1.306323
enero,Sábado,2001,Hunger,0.0,0.0,0.001194
octubre,Viernes,2015,I Spit on Your Grave III: Vengeance is Mine,200.0,5.1,21.505988
agosto,Viernes,1945,Incendiary Blonde,0.0,0.0,0.00349
febrero,Jueves,1947,Blind Spot,3.0,3.5,0.114769
octubre,Sábado,1936,Isle of Fury,0.0,0.0,0.470464
julio,Viernes,2011,Jock of the Bushveld,4.0,5.1,1.865894
diciembre,Miércoles,1986,Kamikaze,3.0,7.0,0.941056
julio,Viernes,1982,Kamikaze 1989,3.0,5.0,1.002932
enero,Jueves,1973,Call to Arms,1.0,6.0,0.757754
diciembre,Sábado,1973,Heroes of Sung,1.0,5.5,0.083321
septiembre,Viernes,1971,The Rescue,3.0,6.2,0.125147
mayo,Domingo,1950,Lucky Losers,0.0,0.0,0.002589
junio,Jueves,2016,Mapplethorpe: Look at the Pictures,11.0,7.7,0.557941
junio,Jueves,2015,Only the Dead See The End of War,14.0,8.0,0.855416
mayo,Domingo,1961,Angel Baby,1.0,6.0,0.689068
diciembre,Miércoles,1955,Sudden Danger,2.0,6.0,0.072413
mayo,Sábado,2004,Sugar,9.0,4.6,1.238765
noviembre,Domingo,1920,The Symbol of the Unconquered,0.0,0.0,0.001264
octubre,Viernes,1938,Tarnished Angel,0.0,0.0,0.048443
octubre,Domingo,1923,The Extra Girl,2.0,7.0,0.142776
enero,Viernes,1940,The Lone Wolf Strikes,2.0,6.5,0.116017
junio,Jueves,1941,Time Out for Rhythm,1.0,6.0,0.162478
julio,Viernes,1954,Valley of the Kings,2.0,4.0,0.243251
noviembre,Viernes,1941,Keep 'Em Flying,5.0,7.0,0.74624
junio,Miércoles,1943,Hit the Ice,6.0,6.3,0.634062
agosto,Miércoles,1944,In Society,7.0,6.7,1.132645
enero,Lunes,1945,Here Come the Co-eds,10.0,5.5,0.947703
febrero,Viernes,1946,Little Giant,5.0,5.4,0.389627
noviembre,Sábado,1939,On Dress Parade,0.0,0.0,0.002484
diciembre,Sábado,2014,Princess Jellyfish,6.0,7.4,0.920347
julio,Viernes,2016,Zero Days,73.0,7.5,3.785788
marzo,Miércoles,2016,Everybody Wants Some!!,419.0,6.3,6.737797
enero,Domingo,2008,Mithya,5.0,6.6,0.766631
agosto,Jueves,2003,Raghu Romeo,0.0,0.0,0.003494
enero,Sábado,1997,Strays,10.0,4.8,3.013494
noviembre,Martes,2011,Carjacked,39.0,5.2,2.418216
mayo,Martes,2014,Sign Painters,3.0,7.7,0.128444
marzo,Viernes,2016,Sing Street,669.0,8.0,10.672862
octubre,Miércoles,2014,All-Stars,3.0,6.7,0.610104
junio,Sábado,2015,Ayanda,1.0,6.0,0.183751
febrero,Martes,1978,Perceval,7.0,5.9,0.346814
noviembre,Viernes,2009,Flower Girl,3.0,5.0,0.118387
febrero,Jueves,2006,A Millionaire's First Love,25.0,7.2,1.007602
julio,Sábado,2014,Jump!,4.0,6.8,0.542412
julio,Viernes,2012,Sight,11.0,6.6,1.242355
abril,Miércoles,1992,The Love-stricken,0.0,0.0,0.01125
enero,Viernes,2009,Life Even Looks Like a Party,2.0,4.3,0.086215
septiembre,Miércoles,2014,Bag Man,4.0,8.0,0.49763
noviembre,Martes,2009,Taking Chances,13.0,4.6,2.131755
octubre,Domingo,1950,Blues Busters,0.0,0.0,0.012491
agosto,Domingo,1950,Triple Trouble,1.0,6.0,0.098143
enero,Miércoles,1951,Bowery Battalion,1.0,10.0,0.462816
septiembre,Domingo,1951,Crazy Over Horses,0.0,0.0,0.110691
julio,Domingo,1951,Let's Go Navy!,1.0,7.0,0.64078
septiembre,Domingo,1952,Feudin' Fools,0.0,0.0,0.269692
junio,Domingo,1952,Here Come the Marines,1.0,7.0,0.08455
marzo,Domingo,1952,Hold That Line,0.0,0.0,0.002085
agosto,Viernes,1953,Clipped Wings,0.0,0.0,0.003353
febrero,Domingo,1953,Jalopy,2.0,7.0,0.523744
mayo,Domingo,1953,Loose in London,1.0,6.5,0.058772
diciembre,Domingo,1953,Private Eyes,1.0,8.0,0.158484
marzo,Domingo,1954,Paris Playboys,0.0,0.0,0.022909
enero,Viernes,1955,Bowery to Bagdad,3.0,6.8,0.409838
diciembre,Domingo,1955,Dig That Uranium,0.0,0.0,0.08675
abril,Domingo,1955,High Society,1.0,8.0,0.065699
septiembre,Domingo,1955,Jail Busters,2.0,6.0,0.164536
julio,Domingo,1955,Spy Chasers,1.0,7.0,0.631319
abril,Viernes,1956,Crashing Las Vegas,1.0,6.5,0.140066
diciembre,Jueves,1966,Second Fiddle to a Steel Guitar,0.0,0.0,0.037052
septiembre,Viernes,2015,Angry Indian Goddesses,6.0,7.7,1.147328
septiembre,Lunes,2015,The Girl in the Photographs,29.0,4.6,3.486367
marzo,Lunes,2016,The Unfolding,10.0,4.0,1.449125
enero,Jueves,2006,Lovers of the Café Flore,8.0,6.3,1.374382
septiembre,Viernes,2015,Zoom,25.0,5.7,2.000166
marzo,Lunes,2015,Sundays,7.0,6.2,1.714401
abril,Martes,2013,This Is Normal,2.0,8.0,0.086079
octubre,Sábado,2014,He Took His Skin Off for Me,10.0,6.7,1.03593
agosto,Jueves,2015,Highway to Hellas,12.0,5.3,1.30421
septiembre,Sábado,2012,2 Hours,5.0,3.2,0.382739
septiembre,Jueves,2007,Amal,9.0,8.0,0.635498
junio,Sábado,2013,Wind,3.0,7.3,0.118706
enero,Miércoles,1964,Rhinoceros,2.0,5.5,0.142337
febrero,Miércoles,2010,The Twin Girls of Sunset Street,3.0,4.7,0.214997
septiembre,Viernes,2012,Palmipedarium,4.0,7.6,0.984033
mayo,Lunes,2015,Ave Maria,10.0,5.8,0.452077
abril,Jueves,2015,Day One,5.0,7.4,0.280555
enero,Jueves,2015,Everything Will Be Okay,6.0,7.3,0.502436
julio,Miércoles,2015,Stutterer,13.0,7.7,0.879433
abril,Domingo,2014,Eager,3.0,5.0,0.12
octubre,Miércoles,2012,Vaesen,2.0,4.0,0.080108
abril,Viernes,2012,Hate Story,11.0,6.4,0.679086
julio,Viernes,2014,Hate Story 2,12.0,4.5,1.383588
enero,Martes,2013,Absent Minded,3.0,5.3,0.173264
octubre,Viernes,2014,Small People with Hats,2.0,6.0,0.121883
septiembre,Jueves,1978,The National Shotgun,14.0,7.2,0.619347
abril,Miércoles,2015,Catastasis,1.0,6.0,0.070244
noviembre,Miércoles,1972,The Lift,1.0,6.0,0.00469
diciembre,Martes,1964,The T.A.M.I. Show,5.0,8.7,0.409958
agosto,Viernes,2013,In Search of Blind Joe Death: The Saga of John Fahey,1.0,5.0,0.047059
noviembre,Jueves,2016,Paterson,311.0,7.0,10.300307
abril,Miércoles,2016,The Huntsman: Winter's War,1575.0,6.0,17.260203
mayo,Miércoles,2016,Neighbors 2: Sorority Rising,1490.0,5.6,9.914008
octubre,Miércoles,2011,Snow Shark: Ancient Snow Beast,2.0,4.0,0.23136
mayo,Viernes,2002,Rumble,3.0,5.7,0.139006
octubre,Domingo,2013,Silent Retreat,11.0,5.9,1.108737
mayo,Domingo,2003,The Roman Spring of Mrs. Stone,4.0,4.5,0.814722
noviembre,Domingo,1977,The Pack,2.0,7.5,0.035862
febrero,Miércoles,1956,The Houston Story,1.0,5.0,0.608893
septiembre,Jueves,1949,Johnny Stool Pigeon,1.0,5.0,0.344184
diciembre,Viernes,1943,Klondike Kate,0.0,0.0,0.013553
octubre,Lunes,1944,The Mark of the Whistler,2.0,3.8,0.361934
octubre,Martes,1945,Voice of the Whistler,2.0,6.3,0.113959
abril,Jueves,1946,Mysterious Intruder,5.0,4.8,0.558991
junio,Viernes,1951,Hollywood Story,3.0,5.8,0.114236
abril,Jueves,1954,The Iron Glove,0.0,0.0,0.168193
noviembre,Viernes,1966,"Let's Kill Uncle, Before Uncle Kills Us",2.0,4.3,0.754169
mayo,Miércoles,1968,Project X,0.0,0.0,1.185947
octubre,Sábado,1921,Enchantment,0.0,0.0,0.095193
abril,Viernes,2015,Killing Them Safely,5.0,4.8,0.814786
julio,Viernes,1946,A Scandal in Paris,5.0,6.3,2.285098
septiembre,Viernes,2016,A Good American,2.0,7.5,0.233104
febrero,Sábado,2014,Another World,0.0,0.0,0.027671
enero,Martes,2013,A Second Chance,16.0,5.3,0.873852
enero,Viernes,2010,The Invited,3.0,2.0,0.780846
septiembre,Sábado,2015,How to Plan an Orgy in a Small Town,31.0,5.0,1.77263
septiembre,Sábado,2011,Zombie Ass: Toilet of the Dead,16.0,3.8,2.261585
abril,Lunes,1976,Island of Death,32.0,4.8,1.710088
septiembre,Miércoles,2011,Baishe Srabon,2.0,7.0,0.123425
octubre,Sábado,2010,Monsterwolf,7.0,3.0,2.05618
diciembre,Viernes,1997,Joey,1.0,4.0,0.197417
abril,Domingo,2015,Very Semi-Serious,4.0,7.3,0.192604
abril,Viernes,2016,The Trust,159.0,4.8,7.55939
mayo,Martes,1988,The Mask,2.0,8.0,0.00022
octubre,Viernes,2014,From Bedrooms to Billions,4.0,7.1,0.702079
enero,Viernes,2011,Aadukalam,8.0,6.8,0.372987
julio,Viernes,1944,Summer Storm,3.0,4.7,1.066544
febrero,Jueves,2016,Visaranai,8.0,8.0,0.867549
noviembre,Viernes,1981,Burning an Illusion,0.0,0.0,0.000571
abril,Viernes,2015,Dark Horse,23.0,3.7,1.92024
octubre,Jueves,2014,7.2,0.0,0.0,0.016798
marzo,Sábado,2016,Hush,834.0,6.9,7.205636
septiembre,Domingo,2012,Free Angela and All Political Prisoners,12.0,6.6,1.683584
septiembre,Domingo,2014,Wet Bum,0.0,0.0,0.017768
octubre,Viernes,1982,Hey Good Lookin',7.0,6.8,0.257958
enero,Lunes,2015,The Visit: An Alien Encounter,6.0,5.7,0.56447
julio,Miércoles,2014,Yasmine,0.0,0.0,0.479662
junio,Miércoles,1948,Canon City,6.0,5.1,1.108281
diciembre,Domingo,1919,From Hand to Mouth,4.0,7.1,0.229897
junio,Martes,2015,Man Vs.,12.0,5.4,0.494847
marzo,Miércoles,2016,Things to Come,70.0,6.5,5.858112
diciembre,Martes,2014,Sugar Daddies,11.0,4.8,1.798216
noviembre,Miércoles,2013,Blue Sky Bones,4.0,6.9,0.223245
enero,Domingo,1995,Multi-Facial,7.0,5.9,1.099681
enero,Viernes,1988,Cien niños esperando un tren,5.0,7.6,0.020031
julio,Sábado,1928,Ghosts Before Breakfast,9.0,7.0,0.586297
julio,Miércoles,2000,Out of Sync,0.0,0.0,0.301324
diciembre,Martes,2007,Dangerous Days: Making Blade Runner,17.0,8.2,3.26206
noviembre,Lunes,2004,Jimmy Carr: Live,8.0,7.3,0.867197
enero,Sábado,2005,Jimmy Carr: Stand Up,10.0,7.0,0.638918
noviembre,Lunes,2007,Jimmy Carr: Comedian,9.0,7.4,0.62228
noviembre,Lunes,2008,Jimmy Carr: In Concert,7.0,8.7,1.084058
noviembre,Lunes,2009,Jimmy Carr: Telling Jokes,10.0,7.7,0.414557
noviembre,Lunes,2010,Jimmy Carr: Making People Laugh,9.0,7.1,0.579694
noviembre,Lunes,2011,Jimmy Carr: Being Funny,8.0,6.9,0.309219
noviembre,Domingo,2013,Jimmy Carr: Laughing and Joking,3.0,8.0,0.170595
enero,Viernes,2010,Internet Story,3.0,8.2,0.112133
mayo,Martes,2012,Kara,2.0,5.3,0.522593
septiembre,Domingo,1968,Baby Love,4.0,5.6,1.057753
octubre,Jueves,2015,The Dead Room,39.0,4.8,3.904904
septiembre,Viernes,2014,O Candidato Honesto,37.0,5.7,1.867297
enero,Sábado,1898,The Magician,7.0,6.4,0.247933
octubre,Jueves,1975,Black Magic,8.0,5.7,1.441442
marzo,Sábado,1915,The Undesirable,0.0,0.0,1.167734
abril,Sábado,2016,Confirmation,56.0,6.9,4.63267
marzo,Domingo,2013,Darkroom,13.0,4.2,1.906993
marzo,Martes,2014,Enchanted Kingdom,13.0,5.1,1.145184
diciembre,Domingo,2005,Exodus: Tales from the Enchanted Kingdom,2.0,3.5,0.236331
junio,Miércoles,1964,Honeymoon Hotel,0.0,0.0,0.573453
febrero,Miércoles,2012,Jurassic Attack,14.0,3.1,1.290102
noviembre,Viernes,1945,Man Alive,1.0,5.5,0.080368
mayo,Domingo,1984,Vabank II,8.0,7.1,0.840863
diciembre,Domingo,2009,The Christmas Hope,6.0,6.7,0.217647
abril,Viernes,2014,Poseidon Rex,14.0,3.4,1.93453
mayo,Domingo,2014,Refugiado,3.0,6.0,0.146336
enero,Lunes,2001,Sharkman,1.0,2.0,0.104482
enero,Viernes,2015,Sweet Micky for President,0.0,0.0,0.036361
abril,Domingo,2000,The Spiral Staircase,1.0,4.0,0.441255
enero,Martes,1985,The Young Vagabond,4.0,5.4,0.47608
febrero,Viernes,1952,Trail Guide,0.0,0.0,0.121225
septiembre,Viernes,1936,Trailin' West,0.0,0.0,0.017679
mayo,Sábado,1936,Treachery Rides the Range,0.0,0.0,0.021875
agosto,Domingo,1918,Triple Trouble,5.0,4.8,0.456385
mayo,Viernes,2015,Triple Troubles,0.0,0.0,0.021206
noviembre,Viernes,1934,Kentucky Kernels,1.0,9.0,0.089309
noviembre,Viernes,2004,A Way of Life,2.0,8.0,0.109945
junio,Domingo,2015,Sherpa,12.0,7.4,2.590546
septiembre,Jueves,2015,Darling,19.0,5.3,2.503793
mayo,Jueves,1993,The Untold Story,20.0,6.7,1.590232
septiembre,Viernes,2016,The Good Neighbor,116.0,6.2,6.049596
junio,Jueves,1964,The Guns,1.0,5.0,0.377094
febrero,Martes,1977,"Lúcio Flávio, o Passageiro da Agonia",3.0,7.5,0.154252
agosto,Lunes,1957,"Rio, Zona Norte",1.0,5.0,0.072383
agosto,Miércoles,1955,Rio 100 Degrees F.,2.0,3.0,0.192623
mayo,Martes,1974,The Amulet of Ogum,2.0,4.0,0.207397
mayo,Viernes,1934,A Mother Should Be Loved,0.0,0.0,0.095234
abril,Domingo,2007,All The Days Before Tomorrow,0.0,0.0,0.348432
octubre,Miércoles,2014,Of Men and War,2.0,6.5,0.088236
enero,Jueves,2013,Riddle,23.0,4.3,6.24665
octubre,Viernes,1938,Young Dr. Kildare,3.0,5.7,0.683506
abril,Viernes,1940,Dr. Kildare's Strange Case,1.0,6.0,0.078571
septiembre,Viernes,1940,Dr. Kildare Goes Home,1.0,6.5,0.285855
febrero,Miércoles,1942,Dr. Kildare's Victory,2.0,4.5,0.213993
febrero,Lunes,2015,Girl on the Edge,16.0,5.4,3.24433
enero,Domingo,1977,The Apple Game,1.0,5.0,0.00022
diciembre,Jueves,2015,Land of Mine,283.0,7.8,8.121072
marzo,Viernes,2016,Too Late,16.0,7.5,1.714795
septiembre,Martes,1979,Young Girls of Wilko,4.0,7.4,1.181015
marzo,Viernes,2017,The Cheerleader Murders,2.0,4.0,0.877195
febrero,Lunes,1971,Rio das Mortes,3.0,6.7,0.871091
septiembre,Viernes,2015,In Jackson Heights,2.0,8.5,0.154899
abril,Jueves,2015,In Transit,0.0,0.0,0.022031
marzo,Viernes,2016,City of Gold,13.0,5.7,1.043523
junio,Sábado,1982,Onimasa: A Japanese Godfather,2.0,8.5,0.662763
octubre,Lunes,1970,The Niklashausen Journey,2.0,8.0,0.085174
marzo,Domingo,2005,My Step Brother Frankenstein,3.0,3.3,0.602554
junio,Martes,2000,His Wife's Diary,5.0,4.5,0.189647
diciembre,Lunes,1912,The Burglar’s Dilemma,1.0,5.0,0.048265
diciembre,Jueves,1912,The New York Hat,4.0,5.5,0.271328
noviembre,Domingo,1912,The Painted Lady,3.0,6.0,0.172089
noviembre,Lunes,1911,The Miser's Heart,2.0,6.0,0.07602
mayo,Sábado,1913,The House of Darkness,3.0,4.3,0.107083
enero,Miércoles,1913,Death's Marathon,6.0,6.3,0.212974
enero,Miércoles,1913,The Battle at Elderbush Gulch,2.0,6.0,0.196528
febrero,Viernes,1934,This Side of Heaven,2.0,3.5,0.122658
diciembre,Viernes,1933,Should Ladies Behave,0.0,0.0,0.001988
agosto,Jueves,1933,One Man's Journey,1.0,10.0,0.625556
abril,Viernes,1933,Sweepings,0.0,0.0,0.882129
febrero,Sábado,1936,The Voice of Bugle Ann,1.0,7.0,0.078521
marzo,Viernes,1941,The Bad Man,0.0,0.0,0.136618
marzo,Jueves,1941,The Penalty,0.0,0.0,0.001694
noviembre,Lunes,1956,Our Mr. Sun,0.0,0.0,0.58612
noviembre,Martes,2011,Unguarded,1.0,9.5,0.061341
febrero,Viernes,1957,The Young Stranger,1.0,5.0,0.460636
agosto,Lunes,2015,2 Nights Till Morning,4.0,7.5,0.455394
septiembre,Sábado,2014,The Brittany Murphy Story,10.0,4.4,1.328486
octubre,Jueves,2010,Where Once We Walked,2.0,3.5,0.076474
julio,Miércoles,1974,The Education of Sonny Carson,2.0,7.3,0.000308
febrero,Sábado,2016,Uncaged,13.0,3.8,2.018219
marzo,Viernes,2016,The Birth of Saké,14.0,7.4,0.522941
febrero,Martes,2015,VANish,23.0,4.5,7.862361
diciembre,Domingo,1992,Mrs. 'Arris Goes to Paris,1.0,9.0,0.00022
enero,Viernes,1965,Kitchen,1.0,7.0,0.03649
abril,Domingo,2016,Observance,12.0,5.4,1.009579
diciembre,Lunes,1978,Five Evenings,7.0,4.6,1.674575
abril,Domingo,2015,What Our Fathers Did: A Nazi Legacy,8.0,6.3,0.590079
marzo,Sábado,2015,Theory of Obscurity: A Film About the Residents,4.0,6.9,0.214932
junio,Martes,1967,The Commissar,7.0,6.4,0.304732
mayo,Sábado,2008,The Garden of Sinners - Chapter 4: The Hollow Shrine,14.0,7.2,1.383098
septiembre,Sábado,2013,The Garden of Sinners: Future Gospel,12.0,7.2,1.580626
junio,Viernes,2007,Black Sun,1.0,4.5,0.174121
septiembre,Miércoles,1992,The Silent Touch,0.0,0.0,0.121702
octubre,Sábado,2005,O Coronel e o Lobisomem,8.0,6.3,0.645877
octubre,Viernes,2009,The Assailant,11.0,5.4,0.658448
julio,Viernes,1987,Blood Diner,26.0,5.3,2.056523
septiembre,Sábado,2008,Son of Sam,2.0,1.5,0.087492
abril,Sábado,2015,Jackrabbit,4.0,3.8,0.206222
marzo,Jueves,1982,Turkey Shoot,29.0,5.8,5.409525
febrero,Jueves,1941,Blondie Goes Latin,3.0,8.0,0.411367
septiembre,Martes,1995,Sven's Secret,0.0,0.0,0.026497
abril,Viernes,2016,Fan,73.0,6.2,5.127876
enero,Viernes,1993,Texas - Doc Snyder hält die Welt in Atem,12.0,6.3,0.676005
diciembre,Miércoles,1994,00 Schneider - Jagd auf Nihil Baxter,16.0,6.5,1.931299
enero,Jueves,1997,Praxis Dr. Hasenbein,8.0,7.0,0.423345
diciembre,Jueves,1980,Fatty Finn,3.0,6.7,0.432522
septiembre,Sábado,1998,"Ich Chef, Du Turnschuh",1.0,7.0,0.039214
octubre,Miércoles,2015,Families,26.0,5.0,3.052225
septiembre,Martes,2008,Máncora,6.0,5.8,0.25362
abril,Viernes,2016,The Man Who Knew Infinity,314.0,7.2,8.445423
octubre,Viernes,2015,Drifters,4.0,8.0,0.519263
septiembre,Viernes,2009,Pretty Ugly People,12.0,4.1,1.079616
enero,Martes,2015,No Men Beyond This Point,8.0,6.3,0.602784
enero,Viernes,2016,Despite the Falling Snow,16.0,4.7,3.668802
