id,nombre_mes,nombre_dia,release_year,release_date,title,vote_count,revenue,budget,vote_average,popularity,return
55431,octubre,Jueves,2010,2010-10-28,Broken Blade: Book Three - The Mark of the Assassin's Dagger,3.0,0.0,0.0,5.2,0.126082,0.0
55430,junio,Sábado,2010,2010-06-26,Broken Blade: Book Two - The Split Path,4.0,0.0,0.0,6.1,0.508495,0.0
55435,octubre,Viernes,2010,2010-10-29,Broken Blade: Book Four - The Earth of Calamity,3.0,0.0,0.0,5.2,0.490792,0.0
55437,enero,Viernes,2011,2011-01-21,Broken Blade: Book Five - The Horizon Between Life and Death,3.0,0.0,0.0,5.2,0.115414,0.0
55438,marzo,Viernes,2011,2011-03-25,Broken Blade: Book Six - Enclave of Lamentations,3.0,0.0,0.0,8.2,0.429279,0.0
225745,abril,Sábado,2013,2013-04-20,Steins;Gate: The Movie − Load Region of Déjà Vu,44.0,0.0,0.0,7.2,3.384668,0.0
40627,abril,Martes,1993,1993-04-06,Cuisine et dépendances,12.0,0.0,0.0,6.3,1.136488,0.0
20072,noviembre,Martes,2008,2008-11-11,Agathe Cléry,54.0,0.0,0.0,4.8,3.074809,0.0
357390,noviembre,Viernes,2015,2015-11-27,Ajin: Demi-Human - Compel,8.0,0.0,0.0,7.5,1.376617,0.0
296917,enero,Viernes,2015,2015-01-09,Psycho-Pass: The Movie,40.0,0.0,0.0,7.2,4.299518,0.0
412214,febrero,Viernes,2016,2016-02-26,Last Minute,0.0,0.0,0.0,0.0,0.049134,0.0
357837,octubre,Viernes,2015,2015-10-16,Dancin' It's On,2.0,0.0,0.0,4.3,0.140513,0.0
316784,mayo,Martes,2015,2015-05-26,The Black Hole,10.0,0.0,800000.0,3.2,0.772555,0.0
98370,marzo,Sábado,2012,2012-03-10,Wonder Women!: The Untold Story of American Superheroines,2.0,0.0,0.0,6.0,0.111493,0.0
33714,abril,Jueves,2007,2007-04-19,I'm Staying,6.0,404785.0,1000000.0,5.8,0.594488,0.404785
287623,septiembre,Martes,2014,2014-09-02,Second Coming,6.0,0.0,0.0,5.9,1.046576,0.0
135990,noviembre,Lunes,2012,2012-11-26,Shell,15.0,0.0,0.0,6.4,2.013046,0.0
184341,agosto,Viernes,2016,2016-08-26,Hands of Stone,110.0,0.0,20000000.0,6.0,6.482559,0.0
280416,julio,Miércoles,2014,2014-07-02,Gun Hill,7.0,0.0,0.0,6.4,0.897531,0.0
65755,junio,Martes,2007,2007-06-26,Uncle P,3.0,0.0,0.0,7.7,0.109432,0.0
238204,marzo,Viernes,2013,2013-03-15,Bending the Rules,0.0,0.0,0.0,0.0,0.011789,0.0
407965,enero,Jueves,2016,2016-01-21,A Lovasíjász,0.0,0.0,0.0,0.0,0.049518,0.0
358807,enero,Viernes,2016,2016-01-22,The Fits,44.0,0.0,0.0,6.7,2.915106,0.0
352890,agosto,Viernes,2016,2016-08-19,Morris from America,37.0,0.0,0.0,6.0,2.869366,0.0
59858,enero,Lunes,2001,2001-01-01,Figli – Hijos,3.0,0.0,0.0,8.3,0.263589,0.0
310442,diciembre,Miércoles,2014,2014-12-10,The Lost Honour of Christopher Jefferies,15.0,0.0,0.0,7.2,1.13233,0.0
360321,octubre,Martes,2015,2015-10-06,Nocturna,9.0,0.0,0.0,4.6,0.774252,0.0
356757,septiembre,Jueves,2015,2015-09-24,Arianna,4.0,0.0,0.0,6.0,0.374783,0.0
316074,enero,Miércoles,2015,2015-01-07,What's Between Us,1.0,0.0,0.0,5.0,0.19332,0.0
333367,septiembre,Miércoles,2015,2015-09-16,Sky,17.0,0.0,0.0,6.4,1.563618,0.0
273080,marzo,Jueves,2012,2012-03-08,Fools on the Hill,0.0,0.0,0.0,0.0,0.008273,0.0
43701,enero,Sábado,1972,1972-01-01,The Triple Echo,3.0,0.0,0.0,6.3,0.207603,0.0
290290,octubre,Lunes,2014,2014-10-13,War Book,7.0,0.0,0.0,5.6,1.860646,0.0
174552,mayo,Martes,1916,1916-05-09,A Life for a Life,1.0,0.0,0.0,5.0,0.036471,0.0
360809,septiembre,Viernes,2015,2015-09-18,Pikadero,0.0,0.0,0.0,0.0,0.11171,0.0
197446,marzo,Viernes,2007,2007-03-16,Hattrick,1.0,0.0,0.0,5.0,0.041647,0.0
344906,junio,Viernes,2016,2016-06-17,The Last Heist,24.0,0.0,0.0,4.9,1.888444,0.0
115929,febrero,Miércoles,2012,2012-02-15,Cool Kids Don't Cry,28.0,0.0,0.0,7.9,2.242185,0.0
366324,agosto,Jueves,2016,2016-08-25,Burning Bodhi,6.0,0.0,0.0,5.7,0.555076,0.0
315011,julio,Viernes,2016,2016-07-29,Shin Godzilla,152.0,77000000.0,15000000.0,6.6,9.285519,5.133333333333334
174895,mayo,Martes,1918,1918-05-14,"Be Silent, Sorrow, Be Silent",3.0,0.0,0.0,5.7,0.16121,0.0
132030,enero,Viernes,1999,1999-01-01,The Green Elephant,8.0,0.0,0.0,6.0,0.668157,0.0
394223,abril,Domingo,2016,2016-04-03,Sniper: Special Ops,25.0,0.0,0.0,5.0,3.88813,0.0
402331,julio,Jueves,2016,2016-07-14,Hard Target 2,44.0,0.0,0.0,5.6,5.070828,0.0
52954,septiembre,Sábado,1952,1952-09-20,Rabbit Seasoning,29.0,0.0,0.0,7.1,1.648768,0.0
412678,mayo,Jueves,2016,2016-05-19,Cartels,13.0,0.0,7000000.0,5.0,6.942043,0.0
412519,noviembre,Miércoles,2016,2016-11-30,Honey 3: Dare to Dance,63.0,0.0,0.0,5.1,3.103057,0.0
36161,enero,Miércoles,1969,1969-01-01,Winnie-the-Pooh,28.0,0.0,0.0,6.5,2.168142,0.0
164990,diciembre,Viernes,1974,1974-12-27,The Golden Fortress,6.0,0.0,0.0,7.9,1.084644,0.0
40790,junio,Domingo,1954,1954-06-06,Secret of the Incas,9.0,0.0,0.0,5.1,0.657878,0.0
351242,agosto,Viernes,2016,2016-08-26,The Intervention,38.0,0.0,0.0,6.1,4.989233,0.0
291351,abril,Miércoles,2016,2016-04-27,The Sea of Trees,133.0,0.0,0.0,6.3,8.316558,0.0
54837,diciembre,Sábado,1991,1991-12-28,Highway Patrolman,2.0,0.0,500000.0,8.0,0.160818,0.0
270251,enero,Miércoles,1963,1963-01-02,Showman,0.0,0.0,0.0,0.0,0.002383,0.0
16257,febrero,Martes,2009,2009-02-17,Street Fighter IV: The Ties That Bind,5.0,0.0,0.0,5.8,0.745348,0.0
320037,septiembre,Sábado,1981,1981-09-26,Función de noche,1.0,0.0,0.0,5.0,0.093167,0.0
63186,agosto,Jueves,1981,1981-08-27,La pelle,4.0,0.0,0.0,5.3,0.679038,0.0
36163,enero,Viernes,1971,1971-01-01,Winnie-the-Pooh Goes Visiting,20.0,0.0,0.0,6.9,2.082421,0.0
94055,septiembre,Miércoles,1971,1971-09-29,The Peace Killers,5.0,0.0,0.0,5.6,0.00022,0.0
352492,agosto,Viernes,2016,2016-08-26,XOXO,149.0,0.0,0.0,6.0,5.2402,0.0
199644,agosto,Jueves,2013,2013-08-22,Honeymoon,3.0,0.0,0.0,5.0,0.433842,0.0
369202,agosto,Viernes,2016,2016-08-19,Lake Bodom,26.0,0.0,1100000.0,5.6,1.78089,0.0
302818,julio,Jueves,2014,2014-07-10,"Poverty, Inc.",2.0,0.0,0.0,6.5,0.106243,0.0
395985,diciembre,Martes,2015,2015-12-01,Terra,9.0,0.0,0.0,9.1,1.47094,0.0
51822,noviembre,Viernes,2002,2002-11-08,Love Hurts,25.0,0.0,5000000.0,6.5,1.138867,0.0
85483,enero,Viernes,1972,1972-01-21,Something Evil,13.0,0.0,0.0,5.0,0.759953,0.0
372058,agosto,Viernes,2016,2016-08-26,Your Name.,1030.0,355298270.0,0.0,8.5,34.461252,0.0
361705,septiembre,Jueves,2015,2015-09-24,Birdboy: The Forgotten Children,7.0,0.0,0.0,7.7,0.272941,0.0
373397,agosto,Jueves,2016,2016-08-25,Refrigerantes e Canções de Amor,0.0,0.0,0.0,0.0,0.867506,0.0
63700,octubre,Viernes,2010,2010-10-08,My Babysitter's a Vampire,54.0,0.0,0.0,5.6,7.671413,0.0
206260,julio,Viernes,2013,2013-07-19,The Rooftop,19.0,0.0,0.0,6.1,3.180768,0.0
97513,enero,Jueves,1959,1959-01-01,Window Water Baby Moving,17.0,0.0,0.0,7.6,0.83165,0.0
398633,mayo,Sábado,2016,2016-05-21,Dan Soder: Not Special,0.0,0.0,0.0,0.0,0.042765,0.0
62726,noviembre,Jueves,2006,2006-11-30,Aurora,2.0,0.0,0.0,3.5,0.175627,0.0
66824,febrero,Viernes,1938,1938-02-25,Boat Builders,10.0,0.0,0.0,7.1,0.37722,0.0
173662,julio,Jueves,1950,1950-07-20,Stella,0.0,0.0,0.0,0.0,0.065362,0.0
110669,marzo,Viernes,1950,1950-03-31,Wabash Avenue,1.0,2039000.0,2115000.0,7.0,0.109913,0.9640661938534278
172259,mayo,Martes,1995,1995-05-09,Midnight Man,1.0,0.0,0.0,7.0,0.065469,0.0
34219,abril,Martes,2008,2008-04-01,Chevolution,1.0,0.0,0.0,5.0,0.266668,0.0
50717,julio,Miércoles,1956,1956-07-18,Davy Crockett and the River Pirates,12.0,0.0,0.0,5.9,1.173254,0.0
89068,octubre,Sábado,2000,2000-10-21,Deep Core,6.0,0.0,0.0,3.3,0.210885,0.0
15611,enero,Martes,2002,2002-01-08,Do You Believe in Miracles? The Story of the 1980 U.S. Hockey Team,2.0,0.0,0.0,9.5,0.20375,0.0
380734,febrero,Martes,2016,2016-02-02,Forsaken,7.0,0.0,0.0,4.1,1.98305,0.0
41025,noviembre,Martes,1972,1972-11-21,Gargoyles,11.0,0.0,0.0,5.9,1.032154,0.0
288503,agosto,Lunes,1981,1981-08-24,Killjoy,1.0,0.0,0.0,10.0,0.15623,0.0
27696,enero,Domingo,2006,2006-01-01,The Thirsting,1.0,0.0,350000.0,5.0,0.116875,0.0
175587,noviembre,Sábado,1922,1922-11-04,Our Gang,3.0,0.0,0.0,6.7,0.112741,0.0
180095,marzo,Viernes,2013,2013-03-22,Refuge,3.0,0.0,100000.0,5.3,0.705263,0.0
265314,noviembre,Viernes,2013,2013-11-15,Mexico's Most Wanted,1.0,0.0,0.0,6.0,0.055398,0.0
253277,marzo,Domingo,2014,2014-03-09,Sequoia,3.0,0.0,0.0,6.3,1.415578,0.0
111312,enero,Miércoles,1935,1935-01-16,Sequoia,0.0,0.0,0.0,0.0,0.079905,0.0
97995,febrero,Domingo,1921,1921-02-06,Seven Years Bad Luck,4.0,0.0,0.0,5.6,0.141558,0.0
398137,mayo,Viernes,2016,2016-05-20,The Architect,9.0,0.0,0.0,4.8,2.438503,0.0
89984,mayo,Domingo,1930,1930-05-04,The Cuckoos,1.0,0.0,0.0,9.0,0.263423,0.0
44173,mayo,Viernes,1942,1942-05-29,The Falcon Takes Over,9.0,0.0,0.0,6.0,0.333905,0.0
85196,enero,Viernes,1982,1982-01-01,The Forest,14.0,0.0,0.0,4.0,0.001133,0.0
116514,abril,Jueves,2011,2011-04-14,The Forest,1.0,0.0,2.0,2.5,0.629428,0.0
119374,noviembre,Viernes,2002,2002-11-01,The Forest,2.0,0.0,0.0,5.0,1.20019,0.0
44328,enero,Viernes,1904,1904-01-01,The Mermaid,10.0,0.0,0.0,4.5,0.484001,0.0
171346,mayo,Sábado,1938,1938-05-07,Torchy Blane in Panama,2.0,0.0,0.0,6.0,0.642796,0.0
188001,marzo,Jueves,1935,1935-03-28,Traveling Saleslady,2.0,0.0,0.0,6.8,0.390115,0.0
44868,mayo,Viernes,1947,1947-05-30,Moss Rose,3.0,0.0,0.0,6.0,0.568144,0.0
413232,diciembre,Jueves,1940,1940-12-19,"No, No, Nanette",0.0,0.0,0.0,0.0,0.002995,0.0
413235,octubre,Martes,1953,1953-10-06,The Veils of Bagdad,0.0,0.0,0.0,0.0,0.059093,0.0
372640,diciembre,Miércoles,2015,2015-12-16,The Very Private Life of Mister Sim,23.0,0.0,0.0,5.9,1.611466,0.0
295621,octubre,Miércoles,2014,2014-10-01,Eyes of a Thief,1.0,0.0,0.0,5.0,0.120442,0.0
382873,marzo,Viernes,2016,2016-03-04,On the Other Side,2.0,0.0,0.0,8.5,0.402697,0.0
377852,marzo,Jueves,2016,2016-03-10,Greetings From Fukushima,9.0,0.0,0.0,5.8,0.683367,0.0
298662,enero,Sábado,1966,1966-01-01,A Visit with Truman Capote,2.0,0.0,0.0,6.3,0.084996,0.0
20413,septiembre,Viernes,2007,2007-09-07,Dhamaal,18.0,0.0,0.0,6.1,1.342057,0.0
318277,junio,Lunes,2015,2015-06-29,Larry Kramer In Love & Anger,3.0,0.0,0.0,6.3,0.426831,0.0
314404,febrero,Jueves,2015,2015-02-26,Wondrous Boccaccio,24.0,0.0,0.0,5.8,2.689328,0.0
169355,diciembre,Viernes,1934,1934-12-28,Here Is My Heart,2.0,0.0,0.0,7.5,0.18136,0.0
111582,agosto,Viernes,1934,1934-08-31,She Loves Me Not,0.0,0.0,0.0,0.0,0.002562,0.0
108220,marzo,Jueves,1942,1942-03-05,Star Spangled Rhythm,3.0,0.0,0.0,6.3,0.538301,0.0
96700,noviembre,Viernes,1941,1941-11-07,Birth of the Blues,2.0,0.0,0.0,5.0,0.581963,0.0
128669,agosto,Miércoles,1940,1940-08-28,Rhythm on the River,0.0,0.0,0.0,0.0,0.846166,0.0
74130,marzo,Martes,1937,1937-03-23,Waikiki Wedding,0.0,0.0,0.0,0.0,0.245237,0.0
113841,junio,Viernes,1947,1947-06-13,Welcome Stranger,0.0,0.0,0.0,0.0,0.405181,0.0
285400,julio,Viernes,1945,1945-07-13,Out of This World,2.0,0.0,0.0,5.0,0.180517,0.0
43500,enero,Sábado,1944,1944-01-01,Here Come the Waves,1.0,0.0,0.0,4.0,0.180615,0.0
85840,septiembre,Lunes,1953,1953-09-21,Little Boy Lost,1.0,0.0,0.0,5.0,0.039915,0.0
46014,septiembre,Sábado,1952,1952-09-27,Just for You,0.0,0.0,0.0,0.0,0.002496,0.0
364690,agosto,Viernes,2016,2016-08-26,Natural Selection,33.0,0.0,0.0,5.7,2.504774,0.0
111031,junio,Viernes,1959,1959-06-19,Say One for Me,0.0,0.0,0.0,0.0,0.235525,0.0
252853,enero,Martes,1971,1971-01-19,Dr. Cook's Garden,2.0,0.0,0.0,7.0,0.1501,0.0
22240,febrero,Miércoles,1990,1990-02-07,My New Partner II,19.0,0.0,0.0,6.1,1.468369,0.0
22623,diciembre,Miércoles,2003,2003-12-10,Ripoux 3,16.0,0.0,0.0,5.1,2.800132,0.0
36162,enero,Sábado,1972,1972-01-01,Winnie-the-Pooh and a Busy Day,18.0,0.0,0.0,6.7,0.755415,0.0
40235,enero,Lunes,1945,1945-01-01,The Mouse Comes to Dinner,8.0,0.0,0.0,6.2,1.201802,0.0
375573,septiembre,Jueves,2016,2016-09-01,Chasing Great,3.0,0.0,0.0,9.3,0.645155,0.0
336212,enero,Jueves,2016,2016-01-07,Nahid,8.0,0.0,0.0,7.3,1.446837,0.0
114499,agosto,Martes,1954,1954-08-17,The Vanishing Prairie,3.0,0.0,0.0,8.0,0.170691,0.0
111326,mayo,Miércoles,2012,2012-05-23,"Joshua Tree, 1951: A Portrait of James Dean",3.0,0.0,0.0,5.3,0.121222,0.0
114503,agosto,Martes,1958,1958-08-12,White Wilderness,1.0,0.0,0.0,1.0,0.044624,0.0
102743,febrero,Sábado,2010,2010-02-27,Gabi on the Roof in July,3.0,0.0,0.0,4.8,0.299291,0.0
189888,marzo,Lunes,1980,1980-03-31,The Baltimore Bullet,2.0,0.0,0.0,6.0,0.706101,0.0
278041,agosto,Viernes,1990,1990-08-31,Iyer the Great,0.0,0.0,0.0,0.0,0.378501,0.0
381691,febrero,Viernes,2016,2016-02-05,Maheshinte Prathikaaram,9.0,230000.0,0.0,7.7,0.656226,0.0
130062,agosto,Martes,1922,1922-08-22,The Three Must-Get-Theres,2.0,0.0,0.0,6.5,0.071781,0.0
410965,agosto,Viernes,2016,2016-08-26,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,0.0,0.0,0.0,0.0,0.382806,0.0
189291,noviembre,Jueves,1993,1993-11-04,Tirano Banderas,0.0,0.0,0.0,0.0,0.473172,0.0
103218,septiembre,Jueves,1991,1991-09-12,A Simple Story,1.0,0.0,0.0,8.0,0.000844,0.0
60067,enero,Lunes,1990,1990-01-01,Open Doors,3.0,0.0,0.0,4.0,0.000578,0.0
108437,marzo,Viernes,1990,1990-03-09,Tre colonne in cronaca,0.0,0.0,0.0,0.0,0.330152,0.0
64386,mayo,Viernes,1988,1988-05-13,L'oeuvre au noir,6.0,0.0,0.0,5.4,0.53219,0.0
63269,enero,Miércoles,1986,1986-01-01,Il caso Moro,3.0,0.0,0.0,6.0,0.428693,0.0
198518,junio,Domingo,1976,1976-06-06,Letters from Marusia,5.0,0.0,0.0,4.8,0.24592,0.0
105693,febrero,Viernes,1975,1975-02-21,The Suspect,2.0,0.0,0.0,6.0,0.1082,0.0
113629,agosto,Miércoles,1970,1970-08-19,Wind from the East,3.0,0.0,0.0,8.0,1.797627,0.0
214041,abril,Viernes,1969,1969-04-04,Under The Sign Of Scorpio,2.0,0.0,0.0,4.0,0.76046,0.0
187744,febrero,Viernes,1968,1968-02-16,The Seven Cervi Brothers,0.0,0.0,0.0,0.0,0.056468,0.0
80441,febrero,Miércoles,1967,1967-02-22,We Still Kill the Old Way,16.0,0.0,0.0,5.6,0.991732,0.0
225940,junio,Miércoles,1962,1962-06-06,A Man for Burning,2.0,0.0,0.0,6.0,1.534874,0.0
180680,marzo,Viernes,2013,2013-03-29,Himmatwala,14.0,0.0,0.0,3.4,0.157217,0.0
46040,diciembre,Viernes,2010,2010-12-24,Tees Maar Khan,25.0,0.0,0.0,3.7,1.754362,0.0
75896,octubre,Jueves,2011,2011-10-06,Rascals,3.0,0.0,0.0,2.7,0.228228,0.0
26153,agosto,Viernes,2008,2008-08-15,God Tussi Great Ho,5.0,0.0,0.0,3.0,0.789268,0.0
147767,diciembre,Viernes,2012,2012-12-07,Khiladi 786,12.0,126.0,0.0,4.5,0.704637,0.0
356191,septiembre,Miércoles,2015,2015-09-09,Demon,26.0,0.0,0.0,5.9,2.143813,0.0
58051,abril,Viernes,2010,2010-04-30,Housefull,31.0,0.0,0.0,5.2,1.974336,0.0
399814,agosto,Viernes,2015,2015-08-21,Maz Jobrani: I'm Not a Terrorist But I've Played One on TV,5.0,0.0,0.0,7.8,0.201191,0.0
69775,julio,Viernes,2011,2011-07-08,Murder 2,14.0,0.0,0.0,5.6,1.488908,0.0
168114,febrero,Jueves,2013,2013-02-14,Murder 3,8.0,0.0,0.0,3.9,0.734917,0.0
351037,octubre,Miércoles,2015,2015-10-14,The Ardennes,44.0,0.0,2200000.0,7.2,5.174641,0.0
411802,agosto,Martes,2016,2016-08-30,Batman Unlimited: Mechs vs. Mutants,9.0,0.0,0.0,5.2,1.042364,0.0
188489,abril,Martes,2013,2013-04-09,Birdemic 2: The Resurrection,20.0,0.0,0.0,3.2,1.330868,0.0
245692,noviembre,Miércoles,2014,2014-11-26,The Search,26.0,0.0,25000000.0,7.1,2.443432,0.0
52046,septiembre,Jueves,2010,2010-09-02,Haunted Changi,4.0,0.0,0.0,4.8,0.207794,0.0
152625,enero,Lunes,1990,1990-01-01,Akkare Akkare Akkare,4.0,0.0,0.0,7.3,0.112792,0.0
210737,septiembre,Miércoles,1992,1992-09-02,Yodha,5.0,0.0,0.0,8.3,0.80792,0.0
411822,agosto,Jueves,2016,2016-08-18,Once Again,0.0,0.0,0.0,0.0,0.3861,0.0
365339,octubre,Miércoles,2015,2015-10-14,Black Road,4.0,0.0,0.0,4.9,0.908656,0.0
352582,octubre,Jueves,2016,2016-10-06,Bachelors,6.0,0.0,0.0,4.2,0.31473,0.0
390497,agosto,Miércoles,2016,2016-08-10,Tunnel,72.0,0.0,0.0,7.2,4.559646,0.0
175597,octubre,Lunes,1922,1922-10-30,Polikushka,0.0,0.0,0.0,0.0,0.005525,0.0
58365,diciembre,Viernes,2010,2010-12-03,Just Call Me Nobody,4.0,0.0,10000000.0,5.0,0.702693,0.0
381069,octubre,Jueves,2016,2016-10-06,Little Sister,29.0,0.0,0.0,6.2,2.445975,0.0
47699,enero,Sábado,2000,2000-01-01,Mourning Rock,2.0,0.0,0.0,6.0,0.071812,0.0
340487,septiembre,Domingo,2016,2016-09-25,Certain Women,65.0,1130466.0,0.0,6.3,11.684425,0.0
392807,septiembre,Viernes,2016,2016-09-02,The Happiest Day in the Life of Olli Mäki,11.0,0.0,0.0,6.9,1.876069,0.0
377273,septiembre,Jueves,2016,2016-09-01,Aquarius,97.0,285930.0,762241.0,7.5,4.860265,0.3751175809225691
259246,marzo,Viernes,2014,2014-03-07,Chasing the Devil,7.0,0.0,0.0,3.4,0.524786,0.0
37202,enero,Viernes,2004,2004-01-09,The Home Teachers,3.0,0.0,0.0,5.0,0.151532,0.0
73690,julio,Sábado,1945,1945-07-07,Mouse in Manhattan,8.0,0.0,0.0,6.5,0.284492,0.0
275771,agosto,Domingo,2003,2003-08-10,Comedy Central Roast of Denis Leary,1.0,0.0,0.0,7.0,0.371787,0.0
333127,marzo,Domingo,2005,2005-03-20,Comedy Central Roast of Jeff Foxworthy,7.0,0.0,0.0,6.0,0.62502,0.0
333126,marzo,Domingo,2009,2009-03-15,Comedy Central Roast of Larry the Cable Guy,6.0,0.0,0.0,6.5,0.832763,0.0
296193,agosto,Domingo,2010,2010-08-15,Comedy Central Roast of David Hasselhoff,11.0,0.0,0.0,6.8,2.1604,0.0
329690,agosto,Domingo,2012,2012-08-12,Comedy Central Roast of Roseanne,11.0,0.0,0.0,6.2,0.744095,0.0
334461,agosto,Domingo,2009,2009-08-09,Comedy Central Roast of Joan Rivers,6.0,0.0,0.0,7.2,0.843221,0.0
390782,abril,Viernes,2016,2016-04-15,I'll Sleep When I'm Dead,7.0,0.0,0.0,6.4,0.301251,0.0
30858,agosto,Viernes,2008,2008-08-08,Terra Nova,10.0,0.0,0.0,6.6,0.748532,0.0
413430,enero,Viernes,2013,2013-01-04,Miesten välisiä keskusteluja,0.0,3.0,0.0,0.0,0.011427,0.0
218993,noviembre,Martes,2013,2013-11-26,Before the Winter Chill,20.0,0.0,0.0,6.2,1.99177,0.0
363841,abril,Martes,2016,2016-04-26,Guernica,41.0,0.0,6229577.0,5.3,4.068005,0.0
87788,marzo,Jueves,1972,1972-03-16,The Legend of Nigger Charley,2.0,0.0,0.0,8.5,0.129052,0.0
347033,julio,Viernes,2016,2016-07-29,Equity,40.0,1605463.0,0.0,5.8,2.656999,0.0
273856,diciembre,Lunes,2013,2013-12-30,Cruel Will,4.0,0.0,80000.0,3.4,0.417469,0.0
350839,julio,Jueves,2015,2015-07-23,Cash Only,8.0,0.0,0.0,5.6,1.460679,0.0
341106,mayo,Martes,2015,2015-05-19,Ingrid Bergman: In Her Own Words,14.0,0.0,0.0,7.6,1.847581,0.0
254323,octubre,Jueves,2014,2014-10-09,Jack,9.0,0.0,0.0,7.8,0.879124,0.0
410537,abril,Viernes,2016,2016-04-01,The Amityville Terror,11.0,0.0,500000.0,4.4,2.429089,0.0
394668,noviembre,Viernes,2015,2015-11-13,Can We Take a Joke?,4.0,0.0,0.0,7.8,0.687778,0.0
209103,junio,Domingo,2013,2013-06-30,The Jungle,8.0,0.0,0.0,3.4,1.164692,0.0
388256,mayo,Martes,2017,2017-05-23,Mamaboy,1.0,0.0,700000.0,1.0,1.061991,0.0
401294,octubre,Miércoles,2016,2016-10-12,Virtual Revolution,6.0,0.0,3200000.0,5.5,1.832135,0.0
329556,marzo,Martes,2015,2015-03-03,Landmine Goes Click,36.0,0.0,1000000.0,5.7,4.432702,0.0
129418,septiembre,Lunes,2012,2012-09-03,Bigfoot: The Lost Coast Tapes,14.0,0.0,0.0,4.2,1.091795,0.0
248513,diciembre,Sábado,1998,1998-12-12,Pablo Escobar: King of Cocaine,1.0,0.0,0.0,4.0,0.036525,0.0
414173,abril,Domingo,2016,2016-04-17,jazzy@32 (a true story),0.0,0.0,0.0,0.0,0.036478,0.0
413765,febrero,Miércoles,2017,2017-02-15,David Lynch: The Art Life,32.0,0.0,0.0,7.2,2.901372,0.0
386501,septiembre,Jueves,2015,2015-09-24,Waffle Street,43.0,0.0,0.0,6.1,3.22727,0.0
384021,febrero,Viernes,2016,2016-02-26,Who's Driving Doug,3.0,0.0,1500000.0,6.0,0.98172,0.0
320873,febrero,Lunes,2015,2015-02-02,Dhanak,7.0,0.0,0.0,7.9,0.381319,0.0
192178,noviembre,Domingo,2013,2013-11-24,Coming to Terms,1.0,0.0,0.0,7.0,0.048289,0.0
388273,marzo,Viernes,2016,2016-03-18,No Letting Go,3.0,0.0,500000.0,8.3,0.724078,0.0
36046,noviembre,Miércoles,2004,2004-11-24,The Work and the Glory,7.0,3347647.0,7500000.0,6.1,0.52757,0.4463529333333333
14631,octubre,Viernes,2005,2005-10-21,The Work and the Glory II: American Zion,6.0,2025032.0,6500000.0,8.0,0.797014,0.3115433846153846
32523,noviembre,Miércoles,2006,2006-11-22,The Work and the Glory III: A House Divided,2.0,1325092.0,6500000.0,7.5,0.752508,0.2038603076923077
48382,septiembre,Viernes,2003,2003-09-12,"The Book of Mormon Movie, Volume 1: The Journey",2.0,1672730.0,2000000.0,5.0,0.079856,0.836365
321530,enero,Sábado,2015,2015-01-31,Caffeinated,0.0,0.0,200000.0,0.0,0.020813,0.0
282996,julio,Domingo,2014,2014-07-13,Erebus: Operation Overdue,1.0,0.0,0.0,7.0,0.074004,0.0
406231,agosto,Viernes,2016,2016-08-05,Citizen Soldier,3.0,0.0,0.0,6.3,0.871518,0.0
220809,octubre,Martes,2013,2013-10-01,The Phone Call,11.0,0.0,0.0,7.5,0.488354,0.0
79640,octubre,Viernes,2011,2011-10-07,The One,3.0,0.0,0.0,5.2,0.199472,0.0
196446,mayo,Jueves,2013,2013-05-16,Last Summer,10.0,0.0,0.0,7.0,1.547286,0.0
414382,octubre,Domingo,2015,2015-10-25,Coaching Colburn,0.0,0.0,0.0,0.0,0.027302,0.0
279068,enero,Martes,1940,1940-01-02,L'assedio dell'Alcazar,1.0,0.0,0.0,6.0,0.321393,0.0
401650,agosto,Martes,2016,2016-08-09,DC Super Hero Girls: Hero of the Year,11.0,0.0,0.0,4.8,1.402798,0.0
360205,agosto,Lunes,2015,2015-08-17,Invoked,7.0,0.0,0.0,3.2,0.288275,0.0
324786,octubre,Viernes,2016,2016-10-07,Hacksaw Ridge,3294.0,175302354.0,40000000.0,7.8,21.037699,4.38255885
317903,febrero,Jueves,2015,2015-02-05,Archive 253,11.0,0.0,0.0,4.2,0.996435,0.0
362430,octubre,Sábado,2015,2015-10-03,Night of the Wild,12.0,0.0,0.0,3.5,0.698984,0.0
408546,agosto,Sábado,2016,2016-08-06,David Cross: Making America Great Again,8.0,0.0,0.0,7.0,0.41566,0.0
18825,febrero,Miércoles,2005,2005-02-02,Espace détente,19.0,0.0,0.0,4.1,1.63577,0.0
64109,enero,Miércoles,2003,2003-01-01,Paanch,3.0,0.0,0.0,6.3,0.189724,0.0
133569,junio,Viernes,2012,2012-06-22,Rat Fever,0.0,0.0,0.0,0.0,0.01,0.0
371449,septiembre,Viernes,2016,2016-09-09,Other People,58.0,93000.0,0.0,6.7,3.069108,0.0
414632,febrero,Domingo,2013,2013-02-24,The First Annual 'On Cinema' Oscar Special,0.0,0.0,0.0,0.0,0.010602,0.0
178385,enero,Jueves,2004,2004-01-01,Travis,3.0,0.0,0.0,6.7,0.39691,0.0
325428,febrero,Sábado,2015,2015-02-14,Out of My Hand,4.0,0.0,0.0,7.3,0.226631,0.0
67255,junio,Domingo,1984,1984-06-24,The Crazy Family,7.0,0.0,0.0,6.4,0.002001,0.0
